district,block,sr_no,gram_panchayat,reservation,caste_reservation,woman_reserved,winner,father_husband,unopposed,vacant,reservation_raw,script,printings_agree,notification,source_pdf
Ambala,Naraingarh,7,Bakhtua,Other than Woman,NONE,0,Jaswinder Singh,Hari Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,8,Ballopur,Woman,NONE,1,Baljinder Kaur,Sukhbir Singh,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,9,Balti,Other than Woman,NONE,0,Sukhwinder Singh,Kashmiri Lal,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,10,Baragaon,Other than Woman,NONE,0,Rekha Rani,Session Judge,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,11,Bari Rasour,Other than Woman,NONE,0,Surender Kumar,Kishori Lal,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,12,Barouli,Woman,NONE,1,Reeta Devi,Rampal,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,13,Barsu Majra,Other than Woman,NONE,0,Gyan Chand,Punnu Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,14,Batora,Other than Woman,NONE,0,Babita,Arunpal Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,15,Berkheri,SC Woman,SC,1,Reeta Rani,Rohit Kumar,0,0,Scheduled Caste (Women),latin,,1998,Ambala.pdf
Ambala,Naraingarh,16,Bhareri Kalan,Woman,NONE,1,Charno Devi,Maan Ghat,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,17,Bhareri Khurd,SC Other than Woman,SC,0,Shyamo Devi,Raj Kumar,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,18,Bhukhari,Other than Woman,NONE,0,Narender Kumar,Barkha Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,19,Bhurewala,Other than Woman,NONE,0,Randhir Singh,Faqir Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,20,Brahaman Majra,SC Woman,SC,1,Pavitar Kaur,Baljit Singh,0,0,Scheduled Caste (Women),latin,,1998,Ambala.pdf
Ambala,Naraingarh,21,Budha Khera,SC Other than Woman,SC,0,Mangat Ram,Sardara Singh,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,22,Chandsoli,SC Other than Woman,SC,0,Mange Ram,Sardha Ram,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,23,Chechi Majra,Other than Woman,NONE,0,Nar Singh,Jagdish Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,24,Chhajal Majra,Other than Woman,NONE,0,Janak Raj Singh,Babu Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,25,Chhoti Kohri,Woman,NONE,1,Sushma,Manish Kumar,1,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,26,Chhoti Rasaur,Other than Woman,NONE,0,Rajesh Kumar,Hem Raj,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,27,Chotti Bassi,Other than Woman,NONE,0,Jaspal Kaur,Jaspal Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,28,Danoura,Other than Woman,NONE,0,Ashok Kumar,Shajada Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,29,Dehar,Woman,NONE,1,Kusum Lata,Kuldeep Singh,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,30,Dera,Woman,NONE,1,Nisha Rani,Pardeep,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,31,Dudhali,Woman,NONE,1,Sunita Devi,Sushil Kumar,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,32,Fatehpur- 126,Other than Woman,NONE,0,Ashok Kumar,Nar Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,33,Fatehpur-80,SC Woman,SC,1,Rajinder Kaur,Balwinder Singh,0,0,Scheduled Caste (Women),latin,,1998,Ambala.pdf
Ambala,Naraingarh,34,Firozpur,SC Other than Woman,SC,0,Gursev,Bhulu Ram,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,35,Firozpur Kath,Other than Woman,NONE,0,Manjor Khan,Ali Sher,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,36,Gadhouli,Other than Woman,NONE,0,Sukhdev Singh,Lajja Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,37,Ganauli,Other than Woman,NONE,0,Vinod Kumar,Mukhtiyar Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,38,Hamidpur,SC Other than Woman,SC,0,Dharampal,Shankaru Ram,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,39,Harbon,Other than Woman,NONE,0,Arvinder Singh,Rajinder Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,40,Hasanpur,Other than Woman,NONE,0,Ram Pal,Puran Chand,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,41,Hussaini,Other than Woman,NONE,0,Ram Karan,Rasaal Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,42,Jangu Majra,Other than Woman,NONE,0,Ram Kumar,Jagir Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,43,Jeoli,Other than Woman,NONE,0,Ashok Kumar,Mahinder Pal,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,44,Jhiriwala,Other than Woman,NONE,0,Ramrattan,Inder Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,45,Kala Amb (M),Other than Woman,NONE,0,Ashok Kumar,Ajmer Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,46,Kalyana,Other than Woman,NONE,0,Ram Singh,Babu Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,47,Kanjala,SC Other than Woman,SC,0,Ved Parkash,Jeet Ram,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,48,Kathe Majra,SC Other than Woman,SC,0,Sukhwinder,Pahal Singh,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,49,Khanpur Labana,Woman,NONE,1,Sarvjeet Kaur,Labh Singh,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,50,Khanpur Rajputan,Other than Woman,NONE,0,Mahinder Singh,Balayti Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,51,Kherki Jattan,Other than Woman,NONE,0,Rajinder Singh,Chuhar Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,52,Kohrabhura,Woman,NONE,1,Sudesh Kumari,Jagan Nath,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,53,Kullarpur,Other than Woman,NONE,0,Charan Singh,Vdhawa Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,54,Kurali,Woman,NONE,1,Sushma Devi,Sanjeev Kumar,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,55,Laha,Other than Woman,NONE,0,Virender Singh,Iqbal Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,56,Lakhnoura,Other than Woman,NONE,0,Rajeev Mehta,Yashpal Mehta,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,57,Lalpur,Other than Woman,NONE,0,Banarsi Dass,Chohal Ram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,58,Lotton,Other than Woman,NONE,0,Sanjeev Kumar,Ram Kishan,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,59,Mahuwa Kheri,SC Other than Woman,SC,0,Surender Kumar,Singh Ram,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,60,Milk,Woman,NONE,1,Rekha Walia,Sachin Walia,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,61,Mirjapur Kath,Woman,NONE,1,Rajni Devi,Sanjeev Kumar,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,62,Mirpur,Other than Woman,NONE,0,Manoj Kumar,Ram Sawrup,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,63,Miyanpur,SC Other than Woman,SC,0,Karam Chand,Baru Ram,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,64,Mugal Majra,Other than Woman,NONE,0,Baby,Manish Kumar,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,65,Munna Majra,Other than Woman,NONE,0,Rajesh Kumar,Manfool Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,66,Nabipur,Woman,NONE,1,Sudesh Rani,Ramkaran,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,67,Nagawan,SC Woman,SC,1,Pinder Kaur,Virender Singh,0,0,Scheduled Caste (Women),latin,,1998,Ambala.pdf
Ambala,Naraingarh,68,Nagla Rajputana,SC Woman,SC,1,Reena Rani,Sohan Lal,0,0,Scheduled Caste (Women),latin,,1998,Ambala.pdf
Ambala,Naraingarh,69,Nagouli,Woman,NONE,1,Neha,Joginder Pal Singh,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,70,Nakhrouli,Other than Woman,NONE,0,Mamta Devi,Sapttar Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,71,Nanduwali,Woman,NONE,1,Suresh Kumari,Mohinder Pal,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,72,Nanhera,SC Other than Woman,SC,0,Vinod Kumar,Baljeet Singh,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,73,Okhal,Other than Woman,NONE,0,Jitender Singh,Avtar Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,74,Panjlasa,Woman,NONE,1,Nitu,Sanjeev Kumar,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,75,Pullewala,Other than Woman,NONE,0,Lal Chand,Mukhram,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,76,Rajju Majra,Woman,NONE,1,Anju Rani,Jaswinder Kumar,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,77,Rampur,Woman,NONE,1,Ritu Rani,Surjeet Singh,0,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,78,Sainmajra,Other than Woman,NONE,0,Amarjeet Kaur,Gurdeep Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,79,Sakarpura,Other than Woman,NONE,0,Vikram Singh,Jagpal Singh,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,80,Sambhalwa,Woman,NONE,1,Suman Devi,Jaipal,1,0,Women,latin,,1998,Ambala.pdf
Ambala,Naraingarh,81,Sangrani,SC Other than Woman,SC,0,Rakesh Kumar,Maghi Ram,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Naraingarh,82,Shahpur,Other than Woman,NONE,0,Ram Singh,Mehar Chand,1,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,83,Shahpur Nurd,Other than Woman,NONE,0,Pawan Kumar,Raj Kishan,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,84,Taprian Rulduki,Other than Woman,NONE,0,Deep Chand,Mam Raj,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,85,Toka,Other than Woman,NONE,0,Rajbir,Prem Chand,0,0,Unreserved,latin,,1998,Ambala.pdf
Ambala,Naraingarh,86,Ujjal Majri,SC Other than Woman,SC,0,Lakhwinder Singh,Karnail Singh,0,0,Scheduled Caste,latin,,1998,Ambala.pdf
Ambala,Saha,1,Akbarpur,Other than Woman,NONE,0,Mukesh Kumar,Som Nath,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,2,Allapur,Other than Woman,NONE,0,Gulbadan Singh,Harbishan Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,3,Bajidpur,SC Other than Woman,SC,0,Amit Kumar,Lajja Ram,0,0,Scheduled Caste,latin,,2000,Ambala.pdf
Ambala,Saha,4,Bihta,Other than Woman,NONE,0,Naveen Chauhan,Dilbag Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,5,Chhanni,SC Other than Woman,SC,0,Gurcharan Singh,Labh Singh,0,0,Scheduled Caste,latin,,2000,Ambala.pdf
Ambala,Saha,6,Chhapra,Woman,NONE,1,Jogindero Devi,Jasbir Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,7,Chudiala,Woman,NONE,1,Beant Kaur,Rajinder Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,8,Chudiali,Other than Woman,NONE,0,Hemant Kumar,Brij Mohan,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,9,Dhakaula,Other than Woman,NONE,0,Devinder Singh,Pritam Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,10,Dhurala,Other than Woman,NONE,0,Surinder Singh,Pal Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,11,Dinarpur,Other than Woman,NONE,0,Gurdev Singh,Gurbakash,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,12,Dubli,Other than Woman,NONE,0,Davinder Singh,Charan Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,13,Gaganheri,Other than Woman,NONE,0,Lakshmi Devi,Ram Kumar,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,14,Ghasitpur,SC Other than Woman,SC,0,Surinder Kumar,Rulda Ram,0,0,Scheduled Caste,latin,,2000,Ambala.pdf
Ambala,Saha,15,Gokalgarh,SC Woman,SC,1,Renu Bala,Gulshan,0,0,Scheduled Caste (Women),latin,,2000,Ambala.pdf
Ambala,Saha,16,Gola,Other than Woman,NONE,0,Gurdayal Singh,Janga Ram,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,17,Haldri,Other than Woman,NONE,0,Shamsher Singh,Parbhu Ram,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,18,Hamidpur,Other than Woman,NONE,0,Jasbir Singh,Meen Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,19,Harda,Woman,NONE,1,Anupriya,Tanvir,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,20,Haryoli,Other than Woman,NONE,0,Zile Singh,Teg Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,21,Jawahargarh,Woman,NONE,1,Paramjit Kaur,Jaswinder Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,22,Jharumajra,Other than Woman,NONE,0,Gurnam Singh,Rai Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,23,Kakarkunda,Other than Woman,NONE,0,Jagir Singh,Kartara Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,24,Kalpi,Woman,NONE,1,Nisha Rani,Satpal,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,25,Keshopur,Woman,NONE,1,Kamlesh Devi,Nawab Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,26,Kesri,SC Other than Woman,SC,0,Mam Raj,Bachna Ram,0,0,Scheduled Caste,latin,,2000,Ambala.pdf
Ambala,Saha,27,Khanpur,SC Woman,SC,1,Urvashi,Kanwar Sher,0,0,Scheduled Caste (Women),latin,,2000,Ambala.pdf
Ambala,Saha,28,Kharukhera,Woman,NONE,1,Anju Rani,Ravi Kumar,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,29,Khera,Woman,NONE,1,Naresh Kumari,Ranbir Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,30,Landa,SC Other than Woman,SC,0,Manjeet Singh,Shamsher Singh,0,0,Scheduled Caste,latin,,2000,Ambala.pdf
Ambala,Saha,31,Langer,Other than Woman,NONE,0,Gurbir Singh,Pyara Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,32,Malikpur,Other than Woman,NONE,0,Gurvinder Kaur,Gulshan,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,33,Mehmoodpur,SC Other than Woman,SC,0,Surjeet Singh,Joginder Singh,0,0,Scheduled Caste,latin,,2000,Ambala.pdf
Ambala,Saha,34,Mehtabgarh,Other than Woman,NONE,0,Satvinder Singh,Ravel Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,35,Mithapur,Woman,NONE,1,Sneh Lata,Ashok Kumar,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,36,Nagla Jattan,Other than Woman,NONE,0,Ram Singh,Ratna Ram,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,37,Naraingarh Majra,Other than Woman,NONE,0,Sukhbir Singh,Baljit Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,38,Nahoni,Woman,NONE,1,Seema Rani,Arun Kumar,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,39,Nurd,Other than Woman,NONE,0,Rajbir Singh,Guljar Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,40,Panjail,Woman,NONE,1,Nirmal Kaur,Balbir Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,41,Paplotha,Other than Woman,NONE,0,Ram Pal,Mehar Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,42,Pasiala,Other than Woman,NONE,0,Sandeep Kumar,Ram Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,43,Phulelmajra,Other than Woman,NONE,0,Vijay Kumar,Shiv Ram,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,44,Pilkhani,SC Woman,SC,1,Anju Bala,Sunil Kumar,0,0,Scheduled Caste (Women),latin,,2000,Ambala.pdf
Ambala,Saha,45,Ramgarh,SC Woman,SC,1,Sunita Devi,Jatinder Kumar,0,0,Scheduled Caste (Women),latin,,2000,Ambala.pdf
Ambala,Saha,46,Rampur,SC Other than Woman,SC,0,Satish Kumar,Mam Chand,0,0,Scheduled Caste,latin,,2000,Ambala.pdf
Ambala,Saha,47,Sabanpur,Woman,NONE,1,Mamtesh Rani,Ravel Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,48,Sabga,Other than Woman,NONE,0,Amarjit,Rikhi Ram,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,49,Saha,Other than Woman,NONE,0,Chander Mohan,Girdhari Lal,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,50,Samlehri,Other than Woman,NONE,0,Parvesh Kumar,Balwant Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,51,Sambhalkha,Woman,NONE,1,Jatinder Kaur,Harjot Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,52,Shergarh,Other than Woman,NONE,0,Vinod Kumar,Prem Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,53,Tammouli,Woman,NONE,1,Amanpreet Kaur,Malkit Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,54,Taprian,Other than Woman,NONE,0,Janak Raj,Hari Ram,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,55,Talheri (G),Woman,NONE,1,Sushma Devi,Jagir Singh,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,56,Tepla,Other than Woman,NONE,0,Sumneet Kaur,Inderjeet Singh,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,57,Thakurpura,Other than Woman,NONE,0,Gita Rani,Anil Kumar,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Saha,58,Tharwa,SC Other than Woman,SC,0,Baldev Singh,Ajmer Singh,0,0,Scheduled Caste,latin,,2000,Ambala.pdf
Ambala,Saha,59,Toba,Woman,NONE,1,Nitu,Vijay Kumar,0,0,Women,latin,,2000,Ambala.pdf
Ambala,Saha,60,Uplana,Other than Woman,NONE,0,Sukhbir Singh,Bachna Ram,0,0,Unreserved,latin,,2000,Ambala.pdf
Ambala,Shahzadpur,1,Behloli,Woman,NONE,1,Manjeet Kaur,Bhupinder Singh,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,2,Banundi,Woman,NONE,1,Reeta Devi,Ranjor Singh,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,3,Bapoli,Other than Woman,NONE,0,Malkeet Singh,Nathu Ram,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,4,Baragarh,Other than Woman,NONE,0,Anil Kumar,Bajinder Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,5,Bari Bassi,Other than Woman,NONE,0,Harpal Singh,Mani Ram,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,6,Bari Kohri,Other than Woman,NONE,0,Sarvjeet Kaur,Bhajan Lal,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,7,Bheron,Other than Woman,NONE,0,Geeta Rani,Shish Pal,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,8,Bhur Majri,SC Other than Woman,SC,0,Sudesh Rani,Jagmal,0,0,Scheduled Caste,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,9,Bharanpur,SC Other than Woman,SC,0,Rajesh Kumar,Lachman Dass,0,0,Scheduled Caste,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,10,Bharog,Other than Woman,NONE,0,Sanjeev Kumar,Ramdiya,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,11,Berpura,Other than Woman,NONE,0,Rajwinder Kaur,Jaswinder Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,12,Bibipur,Other than Woman,NONE,0,Babita,Vikram Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,13,Bichpari,Woman,NONE,1,Meenu,Naib Singh,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,14,Buraj Sahid,Other than Woman,NONE,0,Kuldeep Singh,Latt Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,15,Bilaspur,Other than Woman,NONE,0,Bharat Bhushan,Kulbhushan,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,16,Chetan,Other than Woman,NONE,0,Meena Rani,Satish Kumar,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,17,Chajju Majra,Other than Woman,NONE,0,Manjeet Singh,Joginder Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,18,Dehari,SC Woman,SC,1,Veena Rani,Kulbir Singh,0,0,Scheduled Caste (Women),latin,,2002,Ambala.pdf
Ambala,Shahzadpur,19,Dhamouli Upparli,SC Woman,SC,1,Preeto Devi,Jaswinder Singh,0,0,Scheduled Caste (Women),latin,,2002,Ambala.pdf
Ambala,Shahzadpur,20,Dhamouli Bichli,Other than Woman,NONE,0,Meena Kumari,Suresh Kumar,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,21,Dhamouli Majri,Other than Woman,NONE,0,Chanderrani,Omparkash,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,22,Dhananna,Other than Woman,NONE,0,Kehar Singh,Jeet Ram,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,23,Fatehgarh,Woman,NONE,1,Suman Sharma,Vikrant Sharma,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,24,Gazipur,Other than Woman,NONE,0,Vikas Kumar,Amrik Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,25,Ganeshpur,Woman,NONE,1,Gurvinder Kaur,Janbahadur Singh,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,26,Gharouli,Other than Woman,NONE,0,Jaswinder Kaur,Karnail Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,27,Jatwar,SC Other than Woman,SC,0,Mam Raj,Bishna Ram,0,0,Scheduled Caste,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,28,Gobindpur,Woman,NONE,1,Rajesh Rani,Sandeep Kumar,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,29,Handi Khera,Other than Woman,NONE,0,Kulvinder Kaur,Harvinder Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,30,Jangu Majra,Woman,NONE,1,Nirmal Singh,Brijpal Singh,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,31,Kakkar Majra,Woman,NONE,1,Shashi Bala,Hari Babu,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,32,Kalal Majra,Other than Woman,NONE,0,Ashok Kumar,Jaswant Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,33,Kalal Majri,Woman,NONE,1,Kavita,Dinesh Kumar,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,34,Karasan,Other than Woman,NONE,0,Rameshwar Dass,Suresh Kumar,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,35,Khanpur Bramna,SC Other than Woman,SC,0,Darshan Lal,Prem Chand,0,0,Scheduled Caste,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,36,Korwa Kalan,Other than Woman,NONE,0,Sukhveer Singh,Jagir Singh,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,37,Korwa Khurd,SC Woman,SC,1,Manjeet Kaur,Sushil Kumar,0,0,Scheduled Caste (Women),latin,,2002,Ambala.pdf
Ambala,Shahzadpur,38,Kherki Manakpur,Woman,NONE,1,Usha Rani,Balvinder Singh,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,39,Khurd,SC Other than Woman,SC,0,Manju Bala,Gurmeet Singh,0,0,Scheduled Caste,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,40,Khera Bora,Woman,NONE,1,Neelam Devi,Rajesh Kumar,0,0,Women,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,41,Khera Ganni,Other than Woman,NONE,0,Jaswinder Singh,Punnu Ram,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,42,Maggarpura,Other than Woman,NONE,0,Kavita,Satnam,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,43,Majra,SC Woman,SC,1,Kamlesh Kumari,Ravinder Mohan,0,0,Scheduled Caste (Women),latin,,2002,Ambala.pdf
Ambala,Shahzadpur,44,Manglor,Other than Woman,NONE,0,Vakil Chand,Chunni Lal,0,0,Unreserved,latin,,2002,Ambala.pdf
Ambala,Shahzadpur,45,Mukandpur,SC Other than Woman,SC,0,Rajesh Kumar,Lal Chand,0,0,Scheduled Caste,latin,,2002,Ambala.pdf
